7 & 0 & 1 & 4 & 4 & 0.367448\\
7 & 1 & 0.1 & 1 & 14 & 0.583539\\
7 & 1 & 0.1 & 2 & 12 & 0.628111\\
7 & 1 & 0.1 & 3 & 11 & 0.682635\\
7 & 1 & 0.1 & 4 & 10 & 0.723707\\
7 & 1 & 0.2 & 1 & 13 & 0.556036\\
7 & 1 & 0.2 & 2 & 11 & 0.588086\\
7 & 1 & 0.2 & 3 & 9 & 0.587783\\
7 & 1 & 0.2 & 4 & 8 & 0.602397\\
7 & 1 & 0.3 & 1 & 12 & 0.518426\\
7 & 1 & 0.3 & 2 & 9 & 0.50381\\
7 & 1 & 0.3 & 3 & 8 & 0.530868\\
7 & 1 & 0.3 & 4 & 7 & 0.54617\\
7 & 1 & 0.4 & 1 & 11 & 0.484989\\
7 & 1 & 0.4 & 2 & 8 & 0.459517\\
7 & 1 & 0.4 & 3 & 7 & 0.487328\\
7 & 1 & 0.4 & 4 & 6 & 0.481285\\
7 & 1 & 0.5 & 1 & 10 & 0.453544\\
7 & 1 & 0.5 & 2 & 7 & 0.417583\\
7 & 1 & 0.5 & 3 & 6 & 0.431354\\
7 & 1 & 0.5 & 4 & 6 & 0.481803\\
7 & 1 & 0.6 & 1 & 9 & 0.421187\\
7 & 1 & 0.6 & 2 & 7 & 0.422309\\
7 & 1 & 0.6 & 3 & 6 & 0.431072\\
7 & 1 & 0.6 & 4 & 5 & 0.421875\\
7 & 1 & 0.7 & 1 & 8 & 0.38787\\
7 & 1 & 0.7 & 2 & 6 & 0.380495\\
7 & 1 & 0.7 & 3 & 5 & 0.379986\\
7 & 1 & 0.7 & 4 & 5 & 0.427225\\
7 & 1 & 0.8 & 1 & 8 & 0.389622\\
7 & 1 & 0.8 & 2 & 6 & 0.377935\\
7 & 1 & 0.8 & 3 & 5 & 0.383099\\
7 & 1 & 0.8 & 4 & 5 & 0.428477\\
7 & 1 & 0.9 & 1 & 8 & 0.389787\\
7 & 1 & 0.9 & 2 & 6 & 0.376081\\
7 & 1 & 0.9 & 3 & 5 & 0.376736\\
7 & 1 & 0.9 & 4 & 5 & 0.426903\\
7 & 1 & 1 & 1 & 49 & 1.72736\\
7 & 1 & 1 & 2 & 5 & 0.339169\\
7 & 1 & 1 & 3 & 28 & 1.54459\\
7 & 1 & 1 & 4 & 5 & 0.426366\\
7 & 2 & 0.1 & 1 & 18 & 0.713225\\
7 & 2 & 0.1 & 2 & 16 & 0.788843\\
7 & 2 & 0.1 & 3 & 15 & 0.883911\\
7 & 2 & 0.1 & 4 & 14 & 0.959275\\
7 & 2 & 0.2 & 1 & 16 & 0.652966\\
7 & 2 & 0.2 & 2 & 14 & 0.709942\\
7 & 2 & 0.2 & 3 & 12 & 0.730541\\
7 & 2 & 0.2 & 4 & 11 & 0.781504\\
7 & 2 & 0.3 & 1 & 15 & 0.621492\\
7 & 2 & 0.3 & 2 & 12 & 0.629069\\
7 & 2 & 0.3 & 3 & 10 & 0.636683\\
7 & 2 & 0.3 & 4 & 9 & 0.667319\\
7 & 2 & 0.4 & 1 & 14 & 0.587137\\
7 & 2 & 0.4 & 2 & 11 & 0.590908\\
7 & 2 & 0.4 & 3 & 9 & 0.585074\\
7 & 2 & 0.4 & 4 & 8 & 0.606517\\
7 & 2 & 0.5 & 1 & 13 & 0.551449\\
7 & 2 & 0.5 & 2 & 10 & 0.544554\\
7 & 2 & 0.5 & 3 & 8 & 0.52895\\
7 & 2 & 0.5 & 4 & 7 & 0.541758\\
7 & 2 & 0.6 & 1 & 12 & 0.518054\\
7 & 2 & 0.6 & 2 & 9 & 0.503548\\
7 & 2 & 0.6 & 3 & 7 & 0.483353\\
7 & 2 & 0.6 & 4 & 6 & 0.483705\\
7 & 2 & 0.7 & 1 & 11 & 0.486812\\
7 & 2 & 0.7 & 2 & 8 & 0.458967\\
7 & 2 & 0.7 & 3 & 7 & 0.482882\\
7 & 2 & 0.7 & 4 & 6 & 0.532632\\
7 & 2 & 0.8 & 1 & 10 & 0.458579\\
7 & 2 & 0.8 & 2 & 8 & 0.459886\\
7 & 2 & 0.8 & 3 & 6 & 0.431155\\
7 & 2 & 0.8 & 4 & 6 & 0.485758\\
7 & 2 & 0.9 & 1 & 10 & 0.450634\\
7 & 2 & 0.9 & 2 & 7 & 0.424355\\
7 & 2 & 0.9 & 3 & 6 & 0.433728\\
7 & 2 & 0.9 & 4 & 6 & 0.484466\\
7 & 2 & 1 & 1 & 49 & 1.723\\
7 & 2 & 1 & 2 & 7 & 0.419863\\
7 & 2 & 1 & 3 & 28 & 1.54405\\
7 & 2 & 1 & 4 & 6 & 0.485931\\
7 & 3 & 0.1 & 1 & 28 & 1.04431\\
7 & 3 & 0.1 & 2 & 26 & 1.19803\\
7 & 3 & 0.1 & 3 & 24 & 1.34286\\
7 & 3 & 0.1 & 4 & 22 & 1.42533\\
7 & 3 & 0.2 & 1 & 27 & 1.0067\\
7 & 3 & 0.2 & 2 & 22 & 1.03904\\
7 & 3 & 0.2 & 3 & 19 & 1.08001\\
7 & 3 & 0.2 & 4 & 17 & 1.12594\\
7 & 3 & 0.3 & 1 & 25 & 0.938919\\
7 & 3 & 0.3 & 2 & 20 & 0.951759\\
7 & 3 & 0.3 & 3 & 16 & 0.934464\\
7 & 3 & 0.3 & 4 & 14 & 0.958182\\
7 & 3 & 0.4 & 1 & 23 & 0.87655\\
7 & 3 & 0.4 & 2 & 17 & 0.836611\\
7 & 3 & 0.4 & 3 & 14 & 0.834627\\
7 & 3 & 0.4 & 4 & 12 & 0.846872\\
7 & 3 & 0.5 & 1 & 21 & 0.816135\\
7 & 3 & 0.5 & 2 & 15 & 0.754352\\
7 & 3 & 0.5 & 3 & 13 & 0.786983\\
7 & 3 & 0.5 & 4 & 11 & 0.784562\\
7 & 3 & 0.6 & 1 & 20 & 0.780853\\
7 & 3 & 0.6 & 2 & 14 & 0.710177\\
7 & 3 & 0.6 & 3 & 12 & 0.729011\\
7 & 3 & 0.6 & 4 & 10 & 0.722759\\
7 & 3 & 0.7 & 1 & 18 & 0.714706\\
7 & 3 & 0.7 & 2 & 13 & 0.667866\\
7 & 3 & 0.7 & 3 & 11 & 0.680907\\
7 & 3 & 0.7 & 4 & 10 & 0.720956\\
7 & 3 & 0.8 & 1 & 17 & 0.676915\\
7 & 3 & 0.8 & 2 & 12 & 0.627082\\
7 & 3 & 0.8 & 3 & 10 & 0.631629\\
7 & 3 & 0.8 & 4 & 9 & 0.666077\\
7 & 3 & 0.9 & 1 & 16 & 0.650617\\
7 & 3 & 0.9 & 2 & 11 & 0.586185\\
7 & 3 & 0.9 & 3 & 10 & 0.629803\\
7 & 3 & 0.9 & 4 & 9 & 0.663415\\
7 & 3 & 1 & 1 & 50 & 1.74771\\
7 & 3 & 1 & 2 & 11 & 0.584142\\
7 & 3 & 1 & 3 & 29 & 1.58082\\
7 & 3 & 1 & 4 & 8 & 0.602527\\
7 & 4 & 0.1 & 1 & 53 & 1.83556\\
7 & 4 & 0.1 & 2 & 48 & 2.10009\\
7 & 4 & 0.1 & 3 & 44 & 2.31726\\
7 & 4 & 0.1 & 4 & 41 & 2.53459\\
7 & 4 & 0.2 & 1 & 50 & 1.74165\\
7 & 4 & 0.2 & 2 & 42 & 1.8432\\
7 & 4 & 0.2 & 3 & 36 & 1.92853\\
7 & 4 & 0.2 & 4 & 32 & 2.0075\\
7 & 4 & 0.3 & 1 & 47 & 1.63972\\
7 & 4 & 0.3 & 2 & 36 & 1.60597\\
7 & 4 & 0.3 & 3 & 30 & 1.63124\\
7 & 4 & 0.3 & 4 & 26 & 1.66047\\
7 & 4 & 0.4 & 1 & 44 & 1.54129\\
7 & 4 & 0.4 & 2 & 32 & 1.43587\\
7 & 4 & 0.4 & 3 & 26 & 1.42085\\
7 & 4 & 0.4 & 4 & 23 & 1.47278\\
7 & 4 & 0.5 & 1 & 40 & 1.41789\\
7 & 4 & 0.5 & 2 & 28 & 1.27763\\
7 & 4 & 0.5 & 3 & 23 & 1.27088\\
7 & 4 & 0.5 & 4 & 20 & 1.30349\\
7 & 4 & 0.6 & 1 & 37 & 1.32772\\
7 & 4 & 0.6 & 2 & 26 & 1.19712\\
7 & 4 & 0.6 & 3 & 21 & 1.18107\\
7 & 4 & 0.6 & 4 & 18 & 1.1865\\
7 & 4 & 0.7 & 1 & 34 & 1.23379\\
7 & 4 & 0.7 & 2 & 24 & 1.11536\\
7 & 4 & 0.7 & 3 & 20 & 1.1279\\
7 & 4 & 0.7 & 4 & 17 & 1.12309\\
7 & 4 & 0.8 & 1 & 32 & 1.16577\\
7 & 4 & 0.8 & 2 & 22 & 1.03588\\
7 & 4 & 0.8 & 3 & 18 & 1.02795\\
7 & 4 & 0.8 & 4 & 16 & 1.07285\\
7 & 4 & 0.9 & 1 & 30 & 1.10257\\
7 & 4 & 0.9 & 2 & 21 & 1.00231\\
7 & 4 & 0.9 & 3 & 17 & 0.985769\\
7 & 4 & 0.9 & 4 & 15 & 1.0305\\
7 & 4 & 1 & 1 & 51 & 1.76902\\
7 & 4 & 1 & 2 & 20 & 0.957244\\
7 & 4 & 1 & 3 & 29 & 1.61888\\
7 & 4 & 1 & 4 & 14 & 0.984591\\
7 & 5 & 0.1 & 1 & 106 & 3.50094\\
7 & 5 & 0.1 & 2 & 96 & 3.98398\\
7 & 5 & 0.1 & 3 & 87 & 4.34462\\
7 & 5 & 0.1 & 4 & 81 & 4.73558\\
7 & 5 & 0.2 & 1 & 100 & 3.24589\\
7 & 5 & 0.2 & 2 & 82 & 3.39201\\
7 & 5 & 0.2 & 3 & 70 & 3.50188\\
7 & 5 & 0.2 & 4 & 62 & 3.65583\\
7 & 5 & 0.3 & 1 & 94 & 3.06515\\
7 & 5 & 0.3 & 2 & 71 & 2.9516\\
7 & 5 & 0.3 & 3 & 59 & 2.97726\\
7 & 5 & 0.3 & 4 & 51 & 3.02715\\
7 & 5 & 0.4 & 1 & 86 & 2.83852\\
7 & 5 & 0.4 & 2 & 62 & 2.62064\\
7 & 5 & 0.4 & 3 & 51 & 2.61591\\
7 & 5 & 0.4 & 4 & 44 & 2.63069\\
7 & 5 & 0.5 & 1 & 79 & 2.59827\\
7 & 5 & 0.5 & 2 & 56 & 2.35186\\
7 & 5 & 0.5 & 3 & 45 & 2.31013\\
7 & 5 & 0.5 & 4 & 39 & 2.343\\
7 & 5 & 0.6 & 1 & 72 & 2.37525\\
7 & 5 & 0.6 & 2 & 51 & 2.15029\\
7 & 5 & 0.6 & 3 & 41 & 2.11105\\
7 & 5 & 0.6 & 4 & 36 & 2.17323\\
7 & 5 & 0.7 & 1 & 66 & 2.19556\\
7 & 5 & 0.7 & 2 & 47 & 2.00122\\
7 & 5 & 0.7 & 3 & 38 & 1.97708\\
7 & 5 & 0.7 & 4 & 33 & 2.02163\\
7 & 5 & 0.8 & 1 & 62 & 2.07158\\
7 & 5 & 0.8 & 2 & 44 & 1.88381\\
7 & 5 & 0.8 & 3 & 36 & 1.87637\\
7 & 5 & 0.8 & 4 & 31 & 1.89701\\
7 & 5 & 0.9 & 1 & 58 & 1.94637\\
7 & 5 & 0.9 & 2 & 41 & 1.76564\\
7 & 5 & 0.9 & 3 & 34 & 1.77707\\
7 & 5 & 0.9 & 4 & 29 & 1.78953\\
7 & 5 & 1 & 1 & 64 & 2.12874\\
7 & 5 & 1 & 2 & 39 & 1.68596\\
7 & 5 & 1 & 3 & 37 & 1.91407\\
7 & 5 & 1 & 4 & 28 & 1.72413\\
7 & 6 & 0.1 & 1 & 218 & 6.056\\
7 & 6 & 0.1 & 2 & 197 & 6.9788\\
7 & 6 & 0.1 & 3 & 180 & 7.73421\\
7 & 6 & 0.1 & 4 & 166 & 8.38628\\
7 & 6 & 0.2 & 1 & 206 & 5.73823\\
7 & 6 & 0.2 & 2 & 170 & 6.02347\\
7 & 6 & 0.2 & 3 & 145 & 6.24019\\
7 & 6 & 0.2 & 4 & 127 & 6.43953\\
7 & 6 & 0.3 & 1 & 192 & 5.34236\\
7 & 6 & 0.3 & 2 & 146 & 5.19185\\
7 & 6 & 0.3 & 3 & 121 & 5.22232\\
7 & 6 & 0.3 & 4 & 104 & 5.29522\\
7 & 6 & 0.4 & 1 & 178 & 4.96582\\
7 & 6 & 0.4 & 2 & 128 & 4.56908\\
7 & 6 & 0.4 & 3 & 104 & 4.51723\\
7 & 6 & 0.4 & 4 & 91 & 4.65683\\
7 & 6 & 0.5 & 1 & 162 & 4.52999\\
7 & 6 & 0.5 & 2 & 114 & 4.08493\\
7 & 6 & 0.5 & 3 & 93 & 4.05875\\
7 & 6 & 0.5 & 4 & 81 & 4.16027\\
7 & 6 & 0.6 & 1 & 148 & 4.14973\\
7 & 6 & 0.6 & 2 & 104 & 3.73664\\
7 & 6 & 0.6 & 3 & 85 & 3.71773\\
7 & 6 & 0.6 & 4 & 74 & 3.80594\\
7 & 6 & 0.7 & 1 & 137 & 3.86069\\
7 & 6 & 0.7 & 2 & 96 & 3.45068\\
7 & 6 & 0.7 & 3 & 79 & 3.45714\\
7 & 6 & 0.7 & 4 & 68 & 3.50356\\
7 & 6 & 0.8 & 1 & 128 & 3.61262\\
7 & 6 & 0.8 & 2 & 90 & 3.24985\\
7 & 6 & 0.8 & 3 & 74 & 3.24671\\
7 & 6 & 0.8 & 4 & 63 & 3.26708\\
7 & 6 & 0.9 & 1 & 121 & 3.42884\\
7 & 6 & 0.9 & 2 & 85 & 3.0954\\
7 & 6 & 0.9 & 3 & 69 & 3.05846\\
7 & 6 & 0.9 & 4 & 60 & 3.12104\\
7 & 6 & 1 & 1 & 114 & 3.23217\\
7 & 6 & 1 & 2 & 80 & 2.90186\\
7 & 6 & 1 & 3 & 66 & 2.91499\\
7 & 6 & 1 & 4 & 56 & 2.91641\\
